"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.202122775E1,6.517188160E-1,2.091198206E-1,1.199330004E0
3.203121975E1,6.883112763E-1,2.732854110E-1,1.502606369E0
3.204121175E1,6.087956850E-1,3.607638502E-1,1.687119352E0
3.205120275E1,4.970964706E-1,4.872204137E-1,1.852787343E0
3.206119475E1,3.841417493E-1,6.404075235E-1,1.991286247E0
3.207118675E1,3.321801750E-1,7.722139969E-1,2.211607579E0
3.208117875E1,4.913226740E-1,7.444069782E-1,2.511200783E0
3.209116975E1,8.325484186E-1,5.269537058E-1,2.838296365E0
3.210116175E1,1.167870668E0,3.282545006E-1,3.090029524E0
3.211115375E1,1.373516365E0,1.913127100E-1,3.161371987E0
3.212114575E1,1.459039350E0,-2.150693625E-2,3.009917407E0
3.213113775E1,1.413675627E0,-2.234495920E-1,2.690747141E0
3.214112875E1,1.279519889E0,-2.847164252E-1,2.300920290E0
3.215112075E1,1.130655772E0,-2.714996713E-1,1.850061956E0
3.216111275E1,9.547267936E-1,-2.216808093E-1,1.335787060E0
3.217110475E1,6.908620510E-1,-8.796434283E-2,8.894141257E-1
3.218109575E1,3.999784943E-1,2.627855659E-2,5.673565042E-1
3.219108775E1,3.549653126E-1,1.585928607E-1,4.815930533E-1
3.220107975E1,2.724199500E-1,1.368432650E-1,4.408864921E-1
3.221107175E1,2.123693011E-1,1.549000517E-1,4.563254803E-1
3.222106375E1,2.936338494E-1,1.222109002E-1,5.281690496E-1
3.223105475E1,4.263916100E-1,-9.188110024E-2,5.466059053E-1
3.224104675E1,4.920017550E-1,-3.030848685E-1,4.737840968E-1
3.225103875E1,4.962128466E-1,-4.692212221E-1,2.952177322E-1
3.226103075E1,4.854665779E-1,-6.376628405E-1,3.197374463E-2
3.227102275E1,4.426541785E-1,-7.759065136E-1,-3.165308332E-1
3.228101375E1,4.016501402E-1,-8.453015614E-1,-7.759641087E-1
3.229100575E1,3.182947189E-1,-7.772931808E-1,-1.295451213E0
3.230099775E1,2.608640429E-1,-6.428262243E-1,-1.744522637E0
3.231098975E1,3.071346501E-1,-5.601109269E-1,-2.175024474E0
3.232098075E1,2.754086812E-1,-4.647311452E-1,-2.582480680E0
3.233097275E1,2.438888998E-1,-3.219298598E-1,-2.897126371E0
3.234096475E1,2.229562332E-1,-2.562197274E-1,-3.084676398E0
3.235095675E1,2.140440167E-1,-1.958098036E-1,-3.205165878E0
3.236094875E1,1.936219217E-1,-1.619892159E-1,-3.237002213E0
3.237093975E1,1.683730963E-1,-1.331741372E-1,-3.224800243E0
3.238093263E1,1.838251311E-1,-1.253774598E-1,-3.104831166E0
3.239092463E1,2.420740702E-1,-1.809099287E-1,-2.931469408E0
3.240091663E1,2.824768686E-1,-2.013602731E-1,-2.731367748E0
3.241090763E1,3.487278684E-1,-1.789055032E-1,-2.480994067E0
3.242089962E1,4.337395866E-1,-8.267144322E-2,-2.218045948E0
3.243089163E1,5.684710931E-1,1.000210091E-1,-1.918978994E0
3.244088363E1,6.367964293E-1,2.558417049E-1,-1.585951996E0
3.245087563E1,6.531119151E-1,4.503306225E-1,-1.296344082E0
3.246086663E1,5.793007943E-1,6.799782631E-1,-1.036955164E0
3.247085863E1,4.104054320E-1,8.358270255E-1,-8.067976463E-1
3.248085062E1,2.398380949E-1,1.022021083E0,-5.720448017E-1
3.249084263E1,1.088590756E-1,1.201785250E0,-2.258598143E-1
3.250083463E1,2.016872786E-2,1.278349276E0,5.331900537E-2
3.251082563E1,-8.952938665E-2,1.298648470E0,3.379807591E-1
3.252081763E1,-1.664863826E-1,1.312830015E0,6.345866203E-1
3.253080962E1,-1.800908434E-1,1.307535068E0,9.157523239E-1
3.254080163E1,-2.218887143E-1,1.268069871E0,1.187429751E0
3.255079262E1,-2.847298738E-1,1.271704208E0,1.399798284E0
3.256078463E1,-3.660619392E-1,1.293659333E0,1.648048841E0
3.257077663E1,-3.769846842E-1,1.236945142E0,1.878863001E0
3.258076863E1,-3.716711732E-1,1.115242950E0,2.010786712E0
3.259076062E1,-4.176685144E-1,1.075432182E0,2.020116529E0
3.260075162E1,-5.805655105E-1,1.156016754E0,1.877993520E0
3.261074363E1,-9.357706321E-1,1.321391215E0,1.531906766E0
3.262073563E1,-1.343324121E0,1.522091922E0,1.419963577E0
3.263072763E1,-1.611878258E0,1.726929827E0,1.444488553E0
3.264071863E1,-1.722308334E0,1.488948150E0,1.849472557E0
3.265071062E1,-1.584512411E0,1.213694566E0,2.467421510E0
3.266070262E1,-1.169972450E0,8.128129694E-1,3.301143245E0
3.267069463E1,-8.234749286E-1,2.151088312E-1,3.709954251E0
3.268068663E1,-7.957543024E-1,-2.874824506E-1,3.632952853E0
3.269067763E1,-9.437039150E-1,-5.555951223E-1,3.183846345E0
3.270066963E1,-1.218684215E0,-8.055948740E-1,2.552618950E0
3.271066162E1,-1.380072702E0,-1.023163921E0,2.083976310E0
3.272065363E1,-1.547820110E0,-1.083852172E0,1.706022230E0
3.273064563E1,-1.684529620E0,-9.688541052E-1,1.504983847E0
3.274063663E1,-1.503220765E0,-9.772071451E-1,1.498101674E0
3.275062863E1,-1.361696804E0,-1.110124005E0,1.679746013E0
3.276062063E1,-1.071369098E0,-1.134995137E0,1.917072802E0
3.277061262E1,-7.014265810E-1,-1.381328392E0,1.923661444E0
3.278060362E1,-5.455784033E-1,-1.588770939E0,1.537082137E0
3.279059563E1,-3.774966080E-1,-1.609371849E0,9.243646878E-1
3.280058763E1,-1.786570696E-1,-1.663150738E0,5.901126981E-2
3.281057963E1,-1.194511606E-1,-1.628848339E0,-8.870185214E-1
3.282057162E1,-2.350739298E-1,-1.318241905E0,-1.786077629E0
3.283056262E1,-1.708092291E-1,-1.091990327E0,-2.578556029E0
3.284055462E1,-8.081992239E-2,-1.124539730E0,-3.204358962E0
3.285054663E1,-4.941452712E-2,-1.073116685E0,-3.719982226E0
3.286053863E1,-4.329921663E-2,-9.767905310E-1,-4.042807002E0
3.287052963E1,-7.996352457E-2,-9.275499585E-1,-4.263610729E0
3.288052163E1,-6.117817484E-2,-9.279402602E-1,-4.381692325E0
3.289051362E1,-7.889428809E-2,-9.104334041E-1,-4.364845328E0
3.290050563E1,-1.145390609E-1,-8.858163339E-1,-4.327989158E0
3.291049763E1,-1.347297158E-1,-8.641418749E-1,-4.138872077E0
3.292048863E1,-1.896891575E-1,-8.684623826E-1,-3.846752200E0
3.293048063E1,-2.381187943E-1,-7.951178330E-1,-3.594383449E0
3.294047262E1,-2.877791237E-1,-7.340612072E-1,-3.244000161E0
3.295046462E1,-3.297323844E-1,-6.726385456E-1,-2.855588921E0
3.296045562E1,-3.508577898E-1,-5.359487700E-1,-2.427701958E0
3.297044763E1,-3.324967287E-1,-3.808984450E-1,-1.957824971E0
3.298043963E1,-2.478705613E-1,-2.249739611E-1,-1.434243647E0
3.299043163E1,-1.263124296E-1,-1.906893969E-2,-8.850439167E-1
3.300042362E1,3.913841106E-2,1.588340583E-1,-2.845313609E-1
3.301041462E1,2.598043630E-1,2.533835354E-1,2.901289004E-1
3.302040663E1,4.662280690E-1,3.352860698E-1,7.777352303E-1
3.303039863E1,6.584393133E-1,3.987093562E-1,1.165399196E0
3.304039063E1,8.889250061E-1,5.025550291E-1,1.377579449E0
3.305038263E1,9.811915840E-1,6.753238794E-1,1.470235013E0
3.306037363E1,1.024667094E0,9.174456775E-1,1.395240964E0
3.307036562E1,1.085973469E0,1.074367404E0,1.253374064E0
3.308035763E1,1.052073140E0,1.153209506E0,9.351872993E-1
3.309034963E1,8.816898076E-1,1.269488113E0,6.197364467E-1
3.310034063E1,7.713885163E-1,1.398076572E0,4.319151092E-1
3.311033263E1,7.280198640E-1,1.431056037E0,3.194363147E-1
3.312032462E1,6.593371533E-1,1.484293474E0,3.811642009E-1
3.313031662E1,6.446995260E-1,1.524179963E0,6.324406922E-1
3.314030863E1,6.775679677E-1,1.425503521E0,9.409544080E-1
3.315029963E1,7.242208549E-1,1.284938211E0,1.334919333E0
3.316029163E1,9.331817043E-1,1.137445997E0,1.801251739E0
3.317028363E1,1.298923582E0,7.678481734E-1,2.314361869E0
3.318027562E1,1.673602489E0,2.452149752E-1,2.867067005E0
3.319026662E1,1.917263421E0,-2.180461800E-1,3.267344584E0
3.320025863E1,1.931520833E0,-5.046275747E-1,3.386400912E0
3.321025063E1,1.950596351E0,-7.099119142E-1,3.231284221E0
3.322024263E1,1.729411239E0,-9.594482741E-1,2.818351513E0
3.323023462E1,1.396847633E0,-1.036999311E0,2.141305336E0
3.324022563E1,8.989367549E-1,-1.002686387E0,1.460442681E0
3.325021762E1,3.922144518E-1,-9.119916871E-1,9.296037930E-1
3.326020963E1,4.821227563E-2,-7.766277677E-1,5.781615740E-1
3.327020163E1,-1.175706412E-1,-7.044473988E-1,4.360689712E-1
3.328019263E1,-3.009504703E-1,-6.273737875E-1,3.281159216E-1
3.329018463E1,-4.737029667E-1,-5.639373448E-1,3.317698467E-1
3.330017662E1,-5.213631830E-1,-5.966387755E-1,3.570643169E-1
3.331016863E1,-4.889681830E-1,-7.332896671E-1,4.410355961E-1
3.332016063E1,-4.742060465E-1,-8.229418087E-1,4.998363662E-1
3.333015163E1,-4.306682635E-1,-7.838683748E-1,4.975910354E-1
3.334014363E1,-3.380280850E-1,-7.693383363E-1,4.074813491E-1
3.335013563E1,-2.702207391E-1,-7.162859640E-1,2.313749081E-1
3.336012762E1,-2.913131991E-1,-6.315209252E-1,-4.015399933E-2
3.337011862E1,-3.186492795E-1,-4.951661950E-1,-3.634050375E-1
3.338011012E1,-3.290976691E-1,-4.414180040E-1,-6.878407216E-1
3.339010213E1,-3.166383855E-1,-4.051132268E-1,-1.007922569E0
3.340009413E1,-3.238246500E-1,-3.720290959E-1,-1.294423272E0
3.341008613E1,-3.050354996E-1,-3.199780592E-1,-1.592745291E0
3.342007713E1,-2.542039912E-1,-2.310568196E-1,-1.857514232E0
3.343006912E1,-1.701913246E-1,-1.511057934E-1,-2.086501138E0
3.344006113E1,-6.698211653E-2,-1.175720116E-1,-2.257923959E0
3.345005313E1,3.556611861E-2,-4.543228090E-2,-2.404707783E0
3.346004513E1,1.410510402E-1,4.097377896E-2,-2.511370937E0
3.347003613E1,1.918236836E-1,1.059977406E-1,-2.606782293E0
3.348002812E1,2.361104584E-1,2.040774742E-1,-2.608710120E0
3.349002012E1,2.467149504E-1,2.541404575E-1,-2.596850798E0
3.350001213E1,2.499719957E-1,3.016025993E-1,-2.533791500E0
3.351000313E1,2.125355813E-1,3.549201429E-1,-2.383558404E0
3.351999513E1,1.734122268E-1,4.596507919E-1,-2.173068581E0
3.352998713E1,1.987773935E-1,5.467865843E-1,-1.869322100E0
3.353997912E1,2.141581836E-1,6.141985488E-1,-1.599302943E0
3.354997113E1,2.412315230E-1,7.123072261E-1,-1.343981348E0
3.355996213E1,2.768967793E-1,8.455111840E-1,-1.046237619E0
3.356995413E1,2.021895544E-1,9.510402703E-1,-7.878228468E-1
3.357994613E1,2.758807708E-2,1.162713278E0,-5.780229950E-1
3.358993813E1,-7.759474441E-2,1.424895703E0,-2.429857242E-1
3.359992913E1,-1.379157174E-1,1.679643102E0,1.706527430E-1
3.360992112E1,-1.854114807E-1,1.816113314E0,5.722629029E-1
3.361991313E1,-1.974147181E-1,1.786794790E0,8.826407111E-1
3.362990513E1,-1.444530142E-1,1.705170291E0,1.303689355E0
3.363989713E1,-1.405140739E-1,1.567256986E0,1.644998349E0
3.364988813E1,-1.402721088E-1,1.366265964E0,1.932085528E0
3.365988012E1,-3.293882027E-1,1.232063887E0,1.970354385E0
3.366987212E1,-7.464119884E-1,1.343751260E0,1.971610367E0
3.367986413E1,-1.317134150E0,1.260831018E0,2.009471088E0
3.368985513E1,-1.681840924E0,1.136986698E0,2.202758403E0
3.369984713E1,-1.829466016E0,1.022269882E0,2.756664557E0
3.370983913E1,-1.524459606E0,7.018898267E-1,3.404136102E0
3.371983112E1,-1.157798839E0,2.844535929E-1,3.833490715E0
3.372982313E1,-9.685852063E-1,-3.172319144E-2,3.965666440E0
3.373981413E1,-7.943708512E-1,-3.075699753E-1,3.793229127E0
3.374980613E1,-6.562634913E-1,-7.359562898E-1,3.383828137E0
3.375979813E1,-5.723614284E-1,-8.927210185E-1,2.801653619E0
3.376979012E1,-7.507745229E-1,-7.779252648E-1,2.243738029E0
3.377978113E1,-9.196592872E-1,-6.074570015E-1,1.699525974E0
3.378977312E1,-8.089318800E-1,-6.191914862E-1,1.290465292E0
3.379976513E1,-8.258351572E-1,-6.558807179E-1,9.029130077E-1
3.380975713E1,-9.507746606E-1,-5.520183805E-1,6.201089144E-1
3.381974913E1,-1.029415618E0,-5.162723047E-1,3.886731952E-1
3.382974013E1,-1.018248679E0,-6.781650415E-1,1.697698134E-1
3.383973212E1,-9.737925904E-1,-8.491735876E-1,-1.042967856E-2
3.384972413E1,-8.494729650E-1,-9.778690499E-1,-2.120697409E-1
3.385971613E1,-7.285832432E-1,-1.126398852E0,-4.156271052E-1
3.386970713E1,-6.383071306E-1,-1.199874672E0,-6.842663187E-1
3.387969913E1,-5.206444871E-1,-1.217787325E0,-9.401726353E-1
3.388969113E1,-4.163619541E-1,-1.158948548E0,-1.228917500E0
3.389968312E1,-4.216286143E-1,-9.932036653E-1,-1.471919011E0
3.390967513E1,-3.985679998E-1,-8.689415619E-1,-1.692667775E0
3.391966613E1,-3.412811469E-1,-8.715991214E-1,-1.855668851E0
3.392965813E1,-3.187592071E-1,-8.216159526E-1,-1.907568737E0
3.393965013E1,-2.966733234E-1,-7.617483580E-1,-1.942017608E0
3.394964212E1,-1.941253670E-1,-8.609992889E-1,-1.999755939E0
3.395963312E1,-1.248808119E-1,-9.060807368E-1,-2.031124497E0
3.396962512E1,-1.907270383E-2,-8.418382555E-1,-2.061010201E0
3.397961713E1,6.549955957E-2,-8.788885528E-1,-2.106649473E0
3.398960913E1,1.076889016E-1,-9.067628145E-1,-2.143383436E0
3.399960113E1,7.151689265E-2,-8.914872560E-1,-2.149952783E0
3.400959213E1,7.603288002E-2,-7.792373800E-1,-2.067456756E0
3.401958412E1,1.901408549E-2,-6.255830777E-1,-1.923768448E0
3.402957613E1,-5.194425188E-2,-5.136781874E-1,-1.697644340E0
3.403956813E1,-2.897302665E-2,-5.024684903E-1,-1.422535767E0
3.404955913E1,5.901302397E-3,-5.200121838E-1,-1.144928679E0
3.405955113E1,3.913943432E-3,-4.944499111E-1,-8.863630486E-1
3.406954313E1,-2.207221583E-2,-4.779180783E-1,-6.920343447E-1
3.407953512E1,-2.340812188E-2,-4.314786145E-1,-5.082358915E-1
3.408952713E1,-5.362262204E-3,-3.744571522E-1,-3.641809630E-1
3.409951813E1,3.449181151E-2,-2.806406236E-1,-2.142922676E-1
3.410951013E1,5.849905372E-2,-1.824112013E-1,-4.811264455E-2
3.411950213E1,1.232587943E-1,-8.628268361E-2,1.288188386E-1
3.412949412E1,2.075377833E-1,3.338526249E-2,3.236252600E-1
3.413948512E1,2.546967287E-1,1.692932653E-1,4.880735224E-1
3.414947712E1,3.139437327E-1,2.756485632E-1,6.595127159E-1
3.415946913E1,3.683625993E-1,3.322539961E-1,7.653718776E-1
3.416946113E1,3.137523825E-1,4.509334704E-1,7.683568811E-1
3.417945313E1,1.871692817E-1,6.469558203E-1,6.924214303E-1
3.418944413E1,-2.554363467E-2,7.978139842E-1,6.440883458E-1
3.419943612E1,-2.414592537E-1,8.788350508E-1,7.142046475E-1
3.420942813E1,-3.966922861E-1,9.230978885E-1,7.244589096E-1
3.421942013E1,-3.933769148E-1,8.546158835E-1,8.253081769E-1
3.422941113E1,-2.197485603E-1,6.454981095E-1,1.132123277E0
3.423940313E1,1.543068334E-1,3.407391831E-1,1.531351866E0
3.424939512E1,5.031460364E-1,7.071885735E-2,2.123715157E0
3.425938712E1,7.566352603E-1,-2.014044195E-2,2.709117338E0
3.426937913E1,1.031040632E0,-1.508771673E-1,3.130792803E0
3.427937013E1,1.220605610E0,-3.956056541E-1,3.332196053E0
3.428936213E1,1.095442085E0,-5.348652810E-1,3.216979008E0
3.429935413E1,9.753920963E-1,-4.860807914E-1,2.880638977E0
3.430934612E1,7.056740715E-1,-5.197168994E-1,2.411256664E0
3.431933712E1,5.024872379E-1,-5.480627391E-1,1.860468830E0
3.432932913E1,2.462299239E-1,-3.847406504E-1,1.333606049E0
3.433932113E1,-7.265344976E-2,-7.019056141E-2,8.241966212E-1
3.434931313E1,-2.765976029E-2,9.350107133E-2,4.620387948E-1
3.435930512E1,1.047449655E-1,7.092117101E-2,1.733149803E-1
3.436929613E1,1.681315332E-1,1.248289910E-1,-1.573257691E-1
3.437928812E1,2.746880119E-1,2.095946145E-1,-4.796435916E-1
3.438928013E1,3.024591433E-1,9.582007706E-2,-7.895699948E-1
3.439927213E1,3.443645665E-1,-7.210961759E-2,-1.110275155E0
3.440926313E1,3.216262431E-1,-2.688938597E-1,-1.436191939E0
3.441925513E1,2.344617081E-1,-4.807721043E-1,-1.757592918E0
3.442924712E1,1.659230033E-1,-6.535087949E-1,-2.068585269E0
3.443923913E1,1.007885841E-1,-7.713702437E-1,-2.349677882E0
3.444923113E1,1.612652941E-2,-8.334229428E-1,-2.557101426E0
3.445922213E1,3.284691665E-2,-7.778413573E-1,-2.708330888E0
3.446921413E1,7.816355973E-2,-7.855360007E-1,-2.753395379E0
3.447920613E1,1.453856451E-1,-7.309899572E-1,-2.711472597E0
3.448919812E1,2.071598339E-1,-6.334323800E-1,-2.642388328E0
3.449918912E1,2.824394281E-1,-5.792804387E-1,-2.579552979E0
3.450918113E1,2.650489499E-1,-5.448935482E-1,-2.509702726E0
3.451917313E1,2.565322063E-1,-5.599384341E-1,-2.415699379E0
3.452916513E1,3.075664669E-1,-6.001903743E-1,-2.297481542E0
3.453915712E1,4.333331686E-1,-6.809108940E-1,-2.143383436E0
3.454914812E1,4.334911530E-1,-6.609259880E-1,-1.973385581E0
3.455914012E1,4.710896999E-1,-5.035130954E-1,-1.789052693E0
3.456913213E1,5.573848454E-1,-3.559036446E-1,-1.698344836E0
3.457912413E1,4.583188692E-1,-2.353375661E-1,-1.579860367E0
3.458911513E1,3.080188952E-1,6.560283601E-3,-1.402126061E0
3.459910713E1,1.339152169E-1,2.355071354E-1,-1.234616196E0
3.460909912E1,-1.946136095E-2,3.635076562E-1,-1.081824943E0
3.461909113E1,-8.910191864E-2,4.233325660E-1,-8.485087591E-1
3.462908313E1,-1.579656372E-1,5.011926278E-1,-5.807466280E-1
3.463907413E1,-2.112069477E-1,5.939987576E-1,-2.715090269E-1
3.464906613E1,-2.155858909E-1,6.386504352E-1,1.037898320E-1
3.465905813E1,-1.332860748E-1,6.795522934E-1,5.021419233E-1
3.466905012E1,-1.054507701E-1,7.552342674E-1,8.271962428E-1
3.467904112E1,-1.241027303E-1,8.400235721E-1,1.073364606E0
3.468903313E1,-2.167279618E-1,1.018418029E0,1.329222976E0
3.469902513E1,-2.138638859E-1,1.178586714E0,1.539239175E0
3.470901713E1,-1.151644571E-1,1.229912404E0,1.784360887E0
3.471900813E1,-4.983819444E-2,1.277602294E0,1.970082489E0
3.472900012E1,-1.497749671E-2,1.400980006E0,2.040795792E0
3.473899212E1,-1.229717326E-1,1.534081638E0,1.880338839E0
3.474898413E1,-4.636753573E-1,1.705300392E0,1.538531662E0
3.475897613E1,-1.076353849E0,1.891482170E0,1.244247730E0
3.476896713E1,-1.532756074E0,1.981455031E0,1.328210823E0
3.477895913E1,-1.599012044E0,1.806134164E0,1.742691289E0
3.478895112E1,-1.481234357E0,1.465943157E0,2.379696318E0
3.479894313E1,-1.085416887E0,1.054021432E0,3.065927301E0
3.480893413E1,-7.074059437E-1,4.819640592E-1,3.478101625E0
3.481892613E1,-6.822545841E-1,9.475617617E-2,3.388704130E0
3.482891813E1,-7.370509616E-1,4.630263895E-2,3.041891736E0
3.483891012E1,-8.681350116E-1,-1.136342043E-1,2.572314711E0
3.484890212E1,-8.406920551E-1,-3.575733170E-1,2.174108800E0
3.485889312E1,-8.534325533E-1,-3.779970565E-1,1.847982686E0
3.486888513E1,-9.066905283E-1,-2.766864440E-1,1.506600602E0
3.487887713E1,-7.236297745E-1,-3.310971245E-1,1.231999567E0
3.488886913E1,-7.035350139E-1,-4.400269514E-1,1.037960300E0
3.489886013E1,-7.506436915E-1,-3.862816840E-1,8.872986031E-1
3.490885212E1,-6.772034669E-1,-4.336280510E-1,7.660349518E-1
3.491884413E1,-5.606970738E-1,-6.145908970E-1,5.618566132E-1
3.492883613E1,-4.641397724E-1,-7.015933728E-1,3.225014251E-1
3.493882813E1,-4.264740923E-1,-6.640940094E-1,6.060054302E-3
3.494881913E1,-3.931428434E-1,-6.432340676E-1,-2.712716299E-1
3.495881113E1,-3.083603361E-1,-6.998561651E-1,-5.271101189E-1
3.496880312E1,-2.924315705E-1,-7.535011527E-1,-7.861242306E-1
3.497879513E1,-2.131288544E-1,-7.686688301E-1,-1.020526242E0
3.498878613E1,-1.385347548E-1,-7.835344988E-1,-1.270325142E0
3.499877813E1,-4.374605354E-2,-8.400101236E-1,-1.518145344E0
3.500877013E1,5.762423716E-2,-8.760359886E-1,-1.754192762E0
3.501876212E1,1.924558773E-1,-9.174009463E-1,-1.972495635E0
3.502875412E1,1.171146498E-1,-9.073615694E-1,-2.325894917E0
3.503874512E1,1.268130609E-1,-8.367731050E-1,-2.466224585E0
3.504873713E1,1.743585986E-1,-8.225523841E-1,-2.699368860E0
3.505872913E1,1.325305780E-1,-8.156079385E-1,-2.903611518E0
3.506872113E1,1.176784310E-1,-7.726776811E-1,-2.918566357E0
3.507871213E1,7.403474025E-2,-7.384264460E-1,-2.905143489E0
3.508870412E1,7.593852058E-2,-7.218919820E-1,-2.735575989E0
3.509869613E1,7.566918321E-2,-6.772443974E-1,-2.503265526E0
3.510868813E1,1.172901759E-1,-6.322632292E-1,-2.181263453E0
3.511868013E1,1.863312843E-1,-6.326237100E-1,-1.831398228E0
3.512867113E1,2.125067472E-1,-6.271176794E-1,-1.497500580E0
3.513866313E1,1.731377000E-1,-5.726909190E-1,-1.138247066E0
3.514865512E1,1.247960456E-1,-5.458788040E-1,-7.634849811E-1
3.515864713E1,1.220312445E-1,-5.397339651E-1,-4.262719613E-1
3.516863813E1,6.221212702E-2,-4.943715584E-1,-1.421224236E-1
3.517863013E1,1.851793097E-2,-3.517582610E-1,4.248119116E-2
3.518862213E1,7.102137767E-3,-2.332287678E-1,1.606177515E-1
3.519861412E1,5.955242962E-3,-1.028770816E-1,2.131082064E-1
3.520860512E1,-2.780928455E-2,4.723263860E-2,2.294108284E-1
3.521859713E1,-1.105334441E-1,2.273116779E-1,2.611939538E-1
3.522858913E1,-1.896324578E-1,3.529066542E-1,2.948973048E-1
3.523858113E1,-2.635170891E-1,4.731011420E-1,3.847883052E-1
3.524857313E1,-4.086057687E-1,5.984160367E-1,4.252054292E-1
3.525856413E1,-6.150526808E-1,7.394064394E-1,4.848902982E-1
3.526855612E1,-7.903479668E-1,8.636834532E-1,6.256935900E-1
3.527854813E1,-9.806858730E-1,1.051370012E0,9.093075228E-1
3.528854013E1,-6.077787080E-1,1.074767354E0,1.398765666E0
3.529853113E1,6.711709585E-2,7.740506074E-1,2.253157893E0
3.530852313E1,5.289810451E-1,5.975117648E-1,2.953809865E0
3.531851512E1,8.630046646E-1,5.696860349E-1,3.393547964E0
3.532850712E1,1.070279323E0,3.855662772E-1,3.647375595E0
3.533849812E1,1.018871773E0,1.511704051E-1,3.696229666E0
3.534849013E1,1.190567293E0,-2.980004221E-2,3.694660859E0
3.535848213E1,1.246868890E0,-2.814083630E-1,3.468662465E0
3.536847413E1,1.271468858E0,-4.095094559E-1,3.115539756E0
3.537846688E1,1.347356946E0,-4.216304415E-1,2.758915735E0
3.538845788E1,1.315852002E0,-4.776646015E-1,2.298773192E0
3.539844988E1,1.279390665E0,-4.094916219E-1,1.923710561E0
3.540844188E1,1.331182963E0,-3.436595750E-1,1.595908635E0
3.541843388E1,1.281249203E0,-2.824517986E-1,1.261237984E0
3.542842488E1,1.267543037E0,-1.114236644E-1,9.170574224E-1
3.543841687E1,1.252375506E0,-4.872981817E-2,5.283444661E-1
3.544840888E1,1.177347104E0,-1.397835374E-2,1.491595477E-1
3.545840088E1,1.090634358E0,-3.967628181E-3,-2.784028941E-1
3.546839288E1,1.034268880E0,-8.077577591E-2,-6.391544652E-1
3.547838388E1,9.365744781E-1,-1.946520549E-1,-9.934904712E-1
3.548837587E1,7.945369852E-1,-2.673987266E-1,-1.323118483E0
3.549836787E1,6.883351037E-1,-3.489822954E-1,-1.684121484E0
3.550835988E1,5.274475032E-1,-4.367314607E-1,-2.071443388E0
3.551835088E1,3.445285443E-1,-4.660078847E-1,-2.423253397E0
3.552834288E1,1.757139284E-1,-4.530764750E-1,-2.735804615E0
3.553833488E1,-1.043950919E-2,-4.288315800E-1,-2.983726559E0
3.554832687E1,-1.256386111E-1,-3.767694336E-1,-3.098664692E0
3.555831787E1,-1.957135804E-1,-3.650638926E-1,-3.132508961E0
3.556830988E1,-2.779757550E-1,-3.824789473E-1,-3.079323857E0
3.557830188E1,-2.508687942E-1,-3.911275640E-1,-2.950291595E0
3.558829388E1,-1.832255540E-1,-3.761569378E-1,-2.823643827E0
3.559828587E1,-1.225734458E-1,-3.584071299E-1,-2.711957331E0
3.560827688E1,-8.890662163E-2,-3.967949778E-1,-2.621345953E0
3.561826887E1,-5.281446375E-2,-3.957278609E-1,-2.546646019E0
3.562826088E1,1.802974328E-2,-3.754900628E-1,-2.464096198E0
3.563825288E1,1.000271122E-1,-3.678866360E-1,-2.294674294E0
